post,visa_class,issuances,year,month,source_file,date,country
Hong Kong,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Hong Kong
Hyderabad,F1,56,2024,2,2024_02_post.xlsx,2024-02-01,India
Hyderabad,J1,100,2024,2,2024_02_post.xlsx,2024-02-01,India
Hyderabad,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,India
Islamabad,F1,111,2024,2,2024_02_post.xlsx,2024-02-01,Pakistan
Islamabad,J1,99,2024,2,2024_02_post.xlsx,2024-02-01,Pakistan
Islamabad,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Pakistan
Istanbul,F1,29,2024,2,2024_02_post.xlsx,2024-02-01,Turkey
Istanbul,J1,208,2024,2,2024_02_post.xlsx,2024-02-01,Turkey
Jakarta,F1,43,2024,2,2024_02_post.xlsx,2024-02-01,Indonesia
Jakarta,J1,183,2024,2,2024_02_post.xlsx,2024-02-01,Indonesia
Jakarta,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Indonesia
Jeddah,F1,55,2024,2,2024_02_post.xlsx,2024-02-01,Saudi Arabia
Jeddah,J1,9,2024,2,2024_02_post.xlsx,2024-02-01,Saudi Arabia
Jeddah,M1,23,2024,2,2024_02_post.xlsx,2024-02-01,Saudi Arabia
Jerusalem,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Jerusalem,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Johannesburg,F1,29,2024,2,2024_02_post.xlsx,2024-02-01,South Africa
Johannesburg,J1,152,2024,2,2024_02_post.xlsx,2024-02-01,South Africa
Johannesburg,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,South Africa
Juba,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Kampala,F1,18,2024,2,2024_02_post.xlsx,2024-02-01,
Kampala,J1,13,2024,2,2024_02_post.xlsx,2024-02-01,
Karachi,F1,54,2024,2,2024_02_post.xlsx,2024-02-01,Pakistan
Karachi,J1,37,2024,2,2024_02_post.xlsx,2024-02-01,Pakistan
Karachi,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,Pakistan
Kathmandu,F1,184,2024,2,2024_02_post.xlsx,2024-02-01,Nepal
Kathmandu,J1,41,2024,2,2024_02_post.xlsx,2024-02-01,Nepal
Kigali,F1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Kigali,J1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Kingston,F1,20,2024,2,2024_02_post.xlsx,2024-02-01,Jamaica
Kingston,J1,996,2024,2,2024_02_post.xlsx,2024-02-01,Jamaica
Kingston,M1,3,2024,2,2024_02_post.xlsx,2024-02-01,Jamaica
Kinshasa,F1,48,2024,2,2024_02_post.xlsx,2024-02-01,
Kinshasa,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Kolkata,F1,29,2024,2,2024_02_post.xlsx,2024-02-01,India
Kolkata,J1,51,2024,2,2024_02_post.xlsx,2024-02-01,India
Kolkata,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,India
Koror,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Krakow,F1,7,2024,2,2024_02_post.xlsx,2024-02-01,Poland
Krakow,J1,112,2024,2,2024_02_post.xlsx,2024-02-01,Poland
Kuala Lumpur,F1,49,2024,2,2024_02_post.xlsx,2024-02-01,Malaysia
Kuala Lumpur,J1,53,2024,2,2024_02_post.xlsx,2024-02-01,Malaysia
Kuala Lumpur,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Malaysia
Kuwait City,F1,30,2024,2,2024_02_post.xlsx,2024-02-01,
Kuwait City,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Kyiv,J1,25,2024,2,2024_02_post.xlsx,2024-02-01,
La Paz,F1,21,2024,2,2024_02_post.xlsx,2024-02-01,
La Paz,J1,44,2024,2,2024_02_post.xlsx,2024-02-01,
Lagos,F1,68,2024,2,2024_02_post.xlsx,2024-02-01,Nigeria
Lagos,J1,12,2024,2,2024_02_post.xlsx,2024-02-01,Nigeria
Lagos,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,Nigeria
Libreville,F1,10,2024,2,2024_02_post.xlsx,2024-02-01,
Lilongwe,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Lilongwe,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Lima,F1,74,2024,2,2024_02_post.xlsx,2024-02-01,Peru
Lima,J1,81,2024,2,2024_02_post.xlsx,2024-02-01,Peru
Lima,M1,3,2024,2,2024_02_post.xlsx,2024-02-01,Peru
Lisbon,F1,11,2024,2,2024_02_post.xlsx,2024-02-01,
Lisbon,J1,26,2024,2,2024_02_post.xlsx,2024-02-01,
Lisbon,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Ljubljana,J1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Lome,F1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Lome,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
London,F1,95,2024,2,2024_02_post.xlsx,2024-02-01,United Kingdom
London,J1,526,2024,2,2024_02_post.xlsx,2024-02-01,United Kingdom
London,M1,64,2024,2,2024_02_post.xlsx,2024-02-01,United Kingdom
Luanda,F1,12,2024,2,2024_02_post.xlsx,2024-02-01,
Luanda,J1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Lusaka,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,
Lusaka,J1,11,2024,2,2024_02_post.xlsx,2024-02-01,
Luxembourg,J1,8,2024,2,2024_02_post.xlsx,2024-02-01,
Madrid,F1,98,2024,2,2024_02_post.xlsx,2024-02-01,Spain
Madrid,J1,629,2024,2,2024_02_post.xlsx,2024-02-01,Spain
Madrid,M1,3,2024,2,2024_02_post.xlsx,2024-02-01,Spain
Malabo,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Managua,F1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Managua,J1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Manama,F1,6,2024,2,2024_02_post.xlsx,2024-02-01,
Manama,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Manila,F1,22,2024,2,2024_02_post.xlsx,2024-02-01,Philippines
Manila,J1,239,2024,2,2024_02_post.xlsx,2024-02-01,Philippines
Manila,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Philippines
Maputo,F1,6,2024,2,2024_02_post.xlsx,2024-02-01,
Maputo,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Matamoros,F1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Matamoros,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Mbabane,F1,19,2024,2,2024_02_post.xlsx,2024-02-01,
Mbabane,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Melbourne,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,Australia
Melbourne,J1,98,2024,2,2024_02_post.xlsx,2024-02-01,Australia
Melbourne,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Australia
Merida,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Merida,J1,91,2024,2,2024_02_post.xlsx,2024-02-01,
Merida,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Mexico City,F1,61,2024,2,2024_02_post.xlsx,2024-02-01,Mexico
Mexico City,J1,733,2024,2,2024_02_post.xlsx,2024-02-01,Mexico
Mexico City,M1,7,2024,2,2024_02_post.xlsx,2024-02-01,Mexico
Milan,F1,43,2024,2,2024_02_post.xlsx,2024-02-01,Italy
Milan,J1,168,2024,2,2024_02_post.xlsx,2024-02-01,Italy
Milan,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Italy
Monrovia,J1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Monterrey,F1,30,2024,2,2024_02_post.xlsx,2024-02-01,Mexico
Monterrey,J1,68,2024,2,2024_02_post.xlsx,2024-02-01,Mexico
Monterrey,M1,7,2024,2,2024_02_post.xlsx,2024-02-01,Mexico
Montevideo,F1,9,2024,2,2024_02_post.xlsx,2024-02-01,
Montevideo,J1,8,2024,2,2024_02_post.xlsx,2024-02-01,
Montreal,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,Canada
Moscow,J1,23,2024,2,2024_02_post.xlsx,2024-02-01,
Mumbai,F1,44,2024,2,2024_02_post.xlsx,2024-02-01,India
Mumbai,J1,273,2024,2,2024_02_post.xlsx,2024-02-01,India
Mumbai,M1,35,2024,2,2024_02_post.xlsx,2024-02-01,India
Munich,F1,29,2024,2,2024_02_post.xlsx,2024-02-01,Germany
Munich,J1,133,2024,2,2024_02_post.xlsx,2024-02-01,Germany
Munich,M1,3,2024,2,2024_02_post.xlsx,2024-02-01,Germany
Muscat,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,
N`Djamena,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Naha,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,
Naha,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Nairobi,F1,13,2024,2,2024_02_post.xlsx,2024-02-01,Kenya
Nairobi,J1,18,2024,2,2024_02_post.xlsx,2024-02-01,Kenya
Nairobi,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Kenya
Naples,F1,20,2024,2,2024_02_post.xlsx,2024-02-01,
Naples,J1,48,2024,2,2024_02_post.xlsx,2024-02-01,
Naples,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Nassau,F1,13,2024,2,2024_02_post.xlsx,2024-02-01,
Nassau,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Nassau,M1,10,2024,2,2024_02_post.xlsx,2024-02-01,
New Delhi,F1,33,2024,2,2024_02_post.xlsx,2024-02-01,India
New Delhi,J1,141,2024,2,2024_02_post.xlsx,2024-02-01,India
Niamey,F1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Niamey,J1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Nicosia,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Nicosia,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Nogales,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Nogales,J1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Nuevo Laredo,F1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Osaka/Kobe,F1,179,2024,2,2024_02_post.xlsx,2024-02-01,Japan
Osaka/Kobe,J1,60,2024,2,2024_02_post.xlsx,2024-02-01,Japan
Osaka/Kobe,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,Japan
Oslo,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,Norway
Oslo,J1,34,2024,2,2024_02_post.xlsx,2024-02-01,Norway
Oslo,M1,9,2024,2,2024_02_post.xlsx,2024-02-01,Norway
Ottawa,F1,22,2024,2,2024_02_post.xlsx,2024-02-01,
Ottawa,J1,9,2024,2,2024_02_post.xlsx,2024-02-01,
Ottawa,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Ouagadougou,F1,16,2024,2,2024_02_post.xlsx,2024-02-01,
Ouagadougou,J1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Panama City,F1,31,2024,2,2024_02_post.xlsx,2024-02-01,
Panama City,J1,18,2024,2,2024_02_post.xlsx,2024-02-01,
Panama City,M1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Paramaribo,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Paris,F1,166,2024,2,2024_02_post.xlsx,2024-02-01,France
Paris,J1,614,2024,2,2024_02_post.xlsx,2024-02-01,France
Paris,M1,5,2024,2,2024_02_post.xlsx,2024-02-01,France
Perth,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,
Perth,J1,17,2024,2,2024_02_post.xlsx,2024-02-01,
Phnom Penh,F1,18,2024,2,2024_02_post.xlsx,2024-02-01,
Phnom Penh,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Phnom Penh,M1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Podgorica,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Port Louis,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Port Louis,J1,6,2024,2,2024_02_post.xlsx,2024-02-01,
Port Moresby,J1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Port of Spain,F1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Port of Spain,J1,6,2024,2,2024_02_post.xlsx,2024-02-01,
Port of Spain,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Port-au-Prince,J1,6,2024,2,2024_02_post.xlsx,2024-02-01,
Porto Alegre,F1,16,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Porto Alegre,J1,72,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Porto Alegre,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Prague,F1,7,2024,2,2024_02_post.xlsx,2024-02-01,Czech Republic
Prague,J1,107,2024,2,2024_02_post.xlsx,2024-02-01,Czech Republic
Prague,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Czech Republic
Praia,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Praia,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Pristina,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Pristina,J1,9,2024,2,2024_02_post.xlsx,2024-02-01,
Quebec,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Quebec,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Quito,F1,55,2024,2,2024_02_post.xlsx,2024-02-01,Ecuador
Quito,J1,513,2024,2,2024_02_post.xlsx,2024-02-01,Ecuador
Rangoon,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,
Rangoon,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Recife,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Recife,J1,56,2024,2,2024_02_post.xlsx,2024-02-01,
Recife,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Reykjavik,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Reykjavik,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Riga,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Riga,J1,15,2024,2,2024_02_post.xlsx,2024-02-01,
Rio de Janeiro,F1,33,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Rio de Janeiro,J1,102,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Riyadh,F1,50,2024,2,2024_02_post.xlsx,2024-02-01,Saudi Arabia
Riyadh,J1,15,2024,2,2024_02_post.xlsx,2024-02-01,Saudi Arabia
Riyadh,M1,13,2024,2,2024_02_post.xlsx,2024-02-01,Saudi Arabia
Rome,F1,14,2024,2,2024_02_post.xlsx,2024-02-01,Italy
Rome,J1,39,2024,2,2024_02_post.xlsx,2024-02-01,Italy
San Jose,F1,12,2024,2,2024_02_post.xlsx,2024-02-01,
San Jose,J1,14,2024,2,2024_02_post.xlsx,2024-02-01,
San Jose,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,
San Salvador,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,
San Salvador,J1,20,2024,2,2024_02_post.xlsx,2024-02-01,
Santiago,F1,73,2024,2,2024_02_post.xlsx,2024-02-01,Chile
Santiago,J1,63,2024,2,2024_02_post.xlsx,2024-02-01,Chile
Santiago,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,Chile
Santo Domingo,F1,43,2024,2,2024_02_post.xlsx,2024-02-01,Dominican Republic
Santo Domingo,J1,48,2024,2,2024_02_post.xlsx,2024-02-01,Dominican Republic
Santo Domingo,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,Dominican Republic
Sao Paulo,F1,78,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Sao Paulo,J1,250,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Sao Paulo,M1,5,2024,2,2024_02_post.xlsx,2024-02-01,Brazil
Sarajevo,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Sarajevo,J1,14,2024,2,2024_02_post.xlsx,2024-02-01,
Seoul,F1,232,2024,2,2024_02_post.xlsx,2024-02-01,South Korea
Seoul,J1,557,2024,2,2024_02_post.xlsx,2024-02-01,South Korea
Seoul,M1,5,2024,2,2024_02_post.xlsx,2024-02-01,South Korea
Shanghai,F1,381,2024,2,2024_02_post.xlsx,2024-02-01,China
Shanghai,J1,67,2024,2,2024_02_post.xlsx,2024-02-01,China
Shanghai,M1,16,2024,2,2024_02_post.xlsx,2024-02-01,China
Shenyang,F1,29,2024,2,2024_02_post.xlsx,2024-02-01,China
Shenyang,J1,28,2024,2,2024_02_post.xlsx,2024-02-01,China
Singapore,F1,47,2024,2,2024_02_post.xlsx,2024-02-01,Singapore
Singapore,J1,44,2024,2,2024_02_post.xlsx,2024-02-01,Singapore
Singapore,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Singapore
Skopje,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Skopje,J1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Sofia,J1,315,2024,2,2024_02_post.xlsx,2024-02-01,Bulgaria
Stockholm,F1,31,2024,2,2024_02_post.xlsx,2024-02-01,Sweden
Stockholm,J1,85,2024,2,2024_02_post.xlsx,2024-02-01,Sweden
Stockholm,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,Sweden
Surabaya,F1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Surabaya,J1,29,2024,2,2024_02_post.xlsx,2024-02-01,
Suva,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Suva,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Sydney,F1,17,2024,2,2024_02_post.xlsx,2024-02-01,Australia
Sydney,J1,161,2024,2,2024_02_post.xlsx,2024-02-01,Australia
Sydney,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Australia
Tallinn,F1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Tallinn,J1,43,2024,2,2024_02_post.xlsx,2024-02-01,
Tashkent,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Tashkent,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Tbilisi,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,
Tbilisi,J1,9,2024,2,2024_02_post.xlsx,2024-02-01,
Tegucigalpa,F1,25,2024,2,2024_02_post.xlsx,2024-02-01,
Tegucigalpa,J1,46,2024,2,2024_02_post.xlsx,2024-02-01,
Tegucigalpa,M1,2,2024,2,2024_02_post.xlsx,2024-02-01,
Tel Aviv,F1,20,2024,2,2024_02_post.xlsx,2024-02-01,Israel
Tel Aviv,J1,35,2024,2,2024_02_post.xlsx,2024-02-01,Israel
Tel Aviv,M1,3,2024,2,2024_02_post.xlsx,2024-02-01,Israel
Tijuana,F1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Tijuana,J1,16,2024,2,2024_02_post.xlsx,2024-02-01,
Tirana,F1,10,2024,2,2024_02_post.xlsx,2024-02-01,
Tirana,J1,11,2024,2,2024_02_post.xlsx,2024-02-01,
Tokyo,F1,354,2024,2,2024_02_post.xlsx,2024-02-01,Japan
Tokyo,J1,190,2024,2,2024_02_post.xlsx,2024-02-01,Japan
Tokyo,M1,41,2024,2,2024_02_post.xlsx,2024-02-01,Japan
Toronto,F1,26,2024,2,2024_02_post.xlsx,2024-02-01,Canada
Toronto,J1,14,2024,2,2024_02_post.xlsx,2024-02-01,Canada
Toronto,M1,1,2024,2,2024_02_post.xlsx,2024-02-01,Canada
Tunis,F1,24,2024,2,2024_02_post.xlsx,2024-02-01,
Tunis,J1,24,2024,2,2024_02_post.xlsx,2024-02-01,
Ulaanbaatar,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,Mongolia
Ulaanbaatar,J1,181,2024,2,2024_02_post.xlsx,2024-02-01,Mongolia
Valletta,J1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Vancouver,F1,63,2024,2,2024_02_post.xlsx,2024-02-01,Canada
Vancouver,J1,19,2024,2,2024_02_post.xlsx,2024-02-01,Canada
Vienna,F1,11,2024,2,2024_02_post.xlsx,2024-02-01,Austria
Vienna,J1,52,2024,2,2024_02_post.xlsx,2024-02-01,Austria
Vientiane,F1,4,2024,2,2024_02_post.xlsx,2024-02-01,
Vientiane,J1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Vilnius,F1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Vilnius,J1,154,2024,2,2024_02_post.xlsx,2024-02-01,
Warsaw,F1,8,2024,2,2024_02_post.xlsx,2024-02-01,Poland
Warsaw,J1,163,2024,2,2024_02_post.xlsx,2024-02-01,Poland
Windhoek,F1,3,2024,2,2024_02_post.xlsx,2024-02-01,
Windhoek,J1,7,2024,2,2024_02_post.xlsx,2024-02-01,
Wuhan,F1,20,2024,2,2024_02_post.xlsx,2024-02-01,China
Wuhan,J1,1,2024,2,2024_02_post.xlsx,2024-02-01,China
Yaounde,F1,5,2024,2,2024_02_post.xlsx,2024-02-01,
Yaounde,J1,9,2024,2,2024_02_post.xlsx,2024-02-01,
Yerevan,F1,16,2024,2,2024_02_post.xlsx,2024-02-01,Armenia
Yerevan,J1,76,2024,2,2024_02_post.xlsx,2024-02-01,Armenia
Zagreb,F1,1,2024,2,2024_02_post.xlsx,2024-02-01,Croatia
Zagreb,J1,120,2024,2,2024_02_post.xlsx,2024-02-01,Croatia
Abidjan,F1,41,2024,3,2024_03_post.xlsx,2024-03-01,
Abidjan,J1,1,2024,3,2024_03_post.xlsx,2024-03-01,
Abu Dhabi,F1,55,2024,3,2024_03_post.xlsx,2024-03-01,United Arab Emirates
Abu Dhabi,J1,14,2024,3,2024_03_post.xlsx,2024-03-01,United Arab Emirates
Abu Dhabi,M1,1,2024,3,2024_03_post.xlsx,2024-03-01,United Arab Emirates
Abuja,F1,61,2024,3,2024_03_post.xlsx,2024-03-01,Nigeria
Abuja,J1,7,2024,3,2024_03_post.xlsx,2024-03-01,Nigeria
Abuja,M1,3,2024,3,2024_03_post.xlsx,2024-03-01,Nigeria
Accra,F1,42,2024,3,2024_03_post.xlsx,2024-03-01,Ghana
Accra,J1,104,2024,3,2024_03_post.xlsx,2024-03-01,Ghana
Addis Ababa,F1,35,2024,3,2024_03_post.xlsx,2024-03-01,
Addis Ababa,J1,17,2024,3,2024_03_post.xlsx,2024-03-01,
AIT Taipei,F1,164,2024,3,2024_03_post.xlsx,2024-03-01,Taiwan
AIT Taipei,J1,136,2024,3,2024_03_post.xlsx,2024-03-01,Taiwan
AIT Taipei,M1,21,2024,3,2024_03_post.xlsx,2024-03-01,Taiwan
Algiers,F1,25,2024,3,2024_03_post.xlsx,2024-03-01,
Algiers,J1,8,2024,3,2024_03_post.xlsx,2024-03-01,
Almaty,F1,15,2024,3,2024_03_post.xlsx,2024-03-01,Kazakhstan
Almaty,J1,7,2024,3,2024_03_post.xlsx,2024-03-01,Kazakhstan
Amman,F1,33,2024,3,2024_03_post.xlsx,2024-03-01,
Amman,J1,98,2024,3,2024_03_post.xlsx,2024-03-01,
Amsterdam,F1,35,2024,3,2024_03_post.xlsx,2024-03-01,Netherlands
Amsterdam,J1,122,2024,3,2024_03_post.xlsx,2024-03-01,Netherlands
Amsterdam,M1,1,2024,3,2024_03_post.xlsx,2024-03-01,Netherlands
Ankara,F1,108,2024,3,2024_03_post.xlsx,2024-03-01,Turkey
Ankara,J1,122,2024,3,2024_03_post.xlsx,2024-03-01,Turkey
Ankara,M1,2,2024,3,2024_03_post.xlsx,2024-03-01,Turkey
Antananarivo,F1,7,2024,3,2024_03_post.xlsx,2024-03-01,
Antananarivo,J1,13,2024,3,2024_03_post.xlsx,2024-03-01,
Apia,F1,1,2024,3,2024_03_post.xlsx,2024-03-01,
Apia,J1,6,2024,3,2024_03_post.xlsx,2024-03-01,
Ashgabat,F1,4,2024,3,2024_03_post.xlsx,2024-03-01,
Ashgabat,J1,13,2024,3,2024_03_post.xlsx,2024-03-01,
Astana,F1,31,2024,3,2024_03_post.xlsx,2024-03-01,Kazakhstan
Astana,J1,23,2024,3,2024_03_post.xlsx,2024-03-01,Kazakhstan
Astana,M1,2,2024,3,2024_03_post.xlsx,2024-03-01,Kazakhstan
Asuncion,F1,8,2024,3,2024_03_post.xlsx,2024-03-01,
Asuncion,J1,6,2024,3,2024_03_post.xlsx,2024-03-01,
Athens,F1,10,2024,3,2024_03_post.xlsx,2024-03-01,
Athens,J1,23,2024,3,2024_03_post.xlsx,2024-03-01,
Auckland,F1,16,2024,3,2024_03_post.xlsx,2024-03-01,New Zealand
Auckland,J1,237,2024,3,2024_03_post.xlsx,2024-03-01,New Zealand
Baghdad,F1,2,2024,3,2024_03_post.xlsx,2024-03-01,
Baghdad,J1,1,2024,3,2024_03_post.xlsx,2024-03-01,
Baku,F1,13,2024,3,2024_03_post.xlsx,2024-03-01,
Baku,J1,9,2024,3,2024_03_post.xlsx,2024-03-01,
Bamako,F1,5,2024,3,2024_03_post.xlsx,2024-03-01,
Bamako,J1,1,2024,3,2024_03_post.xlsx,2024-03-01,
Bandar Seri Begawan,J1,6,2024,3,2024_03_post.xlsx,2024-03-01,
Bangkok,F1,204,2024,3,2024_03_post.xlsx,2024-03-01,Thailand
Bangkok,J1,2348,2024,3,2024_03_post.xlsx,2024-03-01,Thailand
Bangkok,M1,2,2024,3,2024_03_post.xlsx,2024-03-01,Thailand
Banjul,F1,2,2024,3,2024_03_post.xlsx,2024-03-01,
Banjul,J1,10,2024,3,2024_03_post.xlsx,2024-03-01,
Beijing,F1,543,2024,3,2024_03_post.xlsx,2024-03-01,China
Beijing,J1,181,2024,3,2024_03_post.xlsx,2024-03-01,China
Beijing,M1,2,2024,3,2024_03_post.xlsx,2024-03-01,China
Beirut,F1,11,2024,3,2024_03_post.xlsx,2024-03-01,
Beirut,J1,41,2024,3,2024_03_post.xlsx,2024-03-01,
Belfast,F1,13,2024,3,2024_03_post.xlsx,2024-03-01,United Kingdom
Belfast,J1,516,2024,3,2024_03_post.xlsx,2024-03-01,United Kingdom
Belgrade,F1,31,2024,3,2024_03_post.xlsx,2024-03-01,Serbia
Belgrade,J1,104,2024,3,2024_03_post.xlsx,2024-03-01,Serbia
Belgrade,M1,2,2024,3,2024_03_post.xlsx,2024-03-01,Serbia
Belmopan,F1,2,2024,3,2024_03_post.xlsx,2024-03-01,
Belmopan,J1,15,2024,3,2024_03_post.xlsx,2024-03-01,
Berlin,F1,56,2024,3,2024_03_post.xlsx,2024-03-01,Germany
Berlin,J1,204,2024,3,2024_03_post.xlsx,2024-03-01,Germany
Berlin,M1,7,2024,3,2024_03_post.xlsx,2024-03-01,Germany
Bern,F1,88,2024,3,2024_03_post.xlsx,2024-03-01,Switzerland
Bern,J1,108,2024,3,2024_03_post.xlsx,2024-03-01,Switzerland
Bern,M1,6,2024,3,2024_03_post.xlsx,2024-03-01,Switzerland
Bishkek,F1,39,2024,3,2024_03_post.xlsx,2024-03-01,
Bishkek,J1,5,2024,3,2024_03_post.xlsx,2024-03-01,
Bogota,F1,146,2024,3,2024_03_post.xlsx,2024-03-01,Colombia
Bogota,J1,1339,2024,3,2024_03_post.xlsx,2024-03-01,Colombia
Bogota,M1,4,2024,3,2024_03_post.xlsx,2024-03-01,Colombia
Brasilia,F1,38,2024,3,2024_03_post.xlsx,2024-03-01,Brazil
Brasilia,J1,127,2024,3,2024_03_post.xlsx,2024-03-01,Brazil
Brasilia,M1,1,2024,3,2024_03_post.xlsx,2024-03-01,Brazil
Bratislava,F1,9,2024,3,2024_03_post.xlsx,2024-03-01,Slovakia
Bratislava,J1,579,2024,3,2024_03_post.xlsx,2024-03-01,Slovakia
Brazzaville,F1,1,2024,3,2024_03_post.xlsx,2024-03-01,
Brazzaville,J1,2,2024,3,2024_03_post.xlsx,2024-03-01,
